기준년월,지역코드,통합시군구코드,지원센터코드,식품여부,기부물품대분류코드,기부물품중분류코드,이용자수,제공건수,제공금액
202112,부산,03000012,S64801,Y,스포츠용품,절임/발효식품,18,18,2171852
202112,부산,03000012,S64801,Y,스포츠용품,조미료,108,110,1505005
202201,부산,03000013,S02501,Y,스포츠용품,기타가공식품,1,1,672486.4
202201,부산,03000013,S02501,Y,스포츠용품,과자류,3,56,17494782
202201,부산,03000013,S02501,Y,스포츠용품,건강식품,4,4,79800000
202201,부산,03000013,S02501,Y,스포츠용품,대용식기타,1,1,48575008.26
202201,부산,03000013,S02501,Y,스포츠용품,조미료,1,4,254645.89
202201,부산,03000013,S02501,N,내구소비재,가전,2,2,19028299.95
202201,부산,03000001,S02601,Y,스포츠용품,절임/발효식품,4,5,6585
202201,부산,03000001,S02601,Y,스포츠용품,분말류,6,331,1141705
202201,부산,03000001,S02601,Y,스포츠용품,즉석/편의식품,6,502,2477946
202201,부산,03000001,S02601,Y,스포츠용품,과자류,15,94,4798554.05
202201,부산,03000001,S02601,Y,스포츠용품,조미료,6,446,1706023
202201,부산,03000001,S02601,Y,스포츠용품,가공식품세트류,6,11,82770
202201,부산,03000001,S02601,Y,스포츠용품,기타가공식품,6,60,1722818.31
202201,부산,03000001,S02601,Y,신선식품,농산물,5,8,298683.75
202201,부산,03000001,S02601,Y,신선식품,수산물,3,3,2370000
202201,부산,03000001,S02601,Y,스포츠용품,농산물가공식품,5,5,25020
202201,부산,03000001,S02601,Y,스포츠용품,유제품,7,12,834391.6
202201,부산,03000001,S02601,Y,스포츠용품,축산가공식품,4,4,6768
202201,부산,03000001,S02601,Y,스포츠용품,수산가공식품,4,4,33840
202201,부산,03000001,S02601,Y,스포츠용품,대용식기타,8,199,2291589.3
202201,부산,03000001,S02601,Y,스포츠용품,통조림/병,5,6,13800
202201,부산,03000002,S02701,Y,스포츠용품,조미료,1,1,14250
202201,부산,03000002,S02701,Y,스포츠용품,축산가공식품,1,1,5225.5
202201,부산,03000002,S02701,Y,스포츠용품,수산가공식품,17,19,2319949.44
202201,부산,03000002,S02701,Y,스포츠용품,과자류,3,4,970020
202201,부산,03000002,S02701,Y,스포츠용품,음료류,1,2,79304
202201,부산,03000002,S02701,Y,스포츠용품,급식류,1,1,885000
202201,부산,03000002,S02701,Y,스포츠용품,대용식(빵),5,7,2132299.55
202201,부산,03000003,S02801,Y,스포츠용품,수산가공식품,36,36,1947000
202201,부산,03000003,S02801,Y,스포츠용품,대용식(빵),92,139,9816032.53
202201,부산,03000004,S02901,Y,스포츠용품,대용식(빵),134,145,448999.9
202201,부산,03000004,S02901,Y,스포츠용품,기타가공식품,303,420,420000
202201,부산,03000004,S02901,Y,스포츠용품,즉석/편의식품,301,500,1000000
202201,부산,03000005,S03001,Y,신선식품,농산물,1,1,3157560
202201,부산,03000005,S03001,Y,스포츠용품,대용식(빵),12,14,16778265.12
202201,부산,03000006,S03101,Y,스포츠용품,음료류,2,2,1922188.3
202201,부산,03000006,S03101,Y,스포츠용품,대용식(빵),18,351,37234730.56
202201,부산,03000007,S03201,Y,스포츠용품,대용식(빵),23,214,14112920.38
202201,부산,03000007,S03201,Y,신선식품,농산물,93,111,16155780.06
202201,부산,03000007,S03201,Y,스포츠용품,수산가공식품,21,21,2316600
202201,부산,03000008,S03301,Y,스포츠용품,수산가공식품,10,10,2227500
202201,부산,03000008,S03301,Y,신선식품,농산물,115,525,3866171.32
202201,부산,03000008,S03301,Y,스포츠용품,기타가공식품,15,15,145550.98
202201,부산,03000008,S03301,Y,스포츠용품,대용식(빵),189,2890,28753533.23
202201,부산,03000008,S03301,Y,스포츠용품,음료류,1,1,12900
202201,부산,03000008,S03301,Y,스포츠용품,과자류,13,22,1075788
202201,부산,03000008,S03301,Y,스포츠용품,건강식품,8,9,66500000
202201,부산,03000009,S03401,Y,스포츠용품,대용식기타,33,33,6004800
202201,부산,03000009,S03401,Y,스포츠용품,수산가공식품,23,23,1980000
202201,부산,03000009,S03401,Y,스포츠용품,통조림/병,21,21,1329216
202201,부산,03000009,S03401,Y,스포츠용품,음료류,14,15,1995000
202201,부산,03000009,S03401,Y,스포츠용품,대용식(빵),21,491,47764513.7
202201,부산,03000009,S03401,Y,신선식품,농산물,1,1,1095000
202201,부산,03000009,S03401,Y,신선식품,기타신선식품,1,29,3503920.23
202201,부산,03000010,S03501,Y,스포츠용품,수산가공식품,12,15,2326500
202201,부산,03000010,S03501,Y,스포츠용품,대용식(빵),35,303,17154599.81
202201,부산,03000010,S03501,Y,스포츠용품,과자류,5,5,2328048
202201,부산,03000010,S03501,Y,스포츠용품,즉석/편의식품,11,11,1950000
202201,부산,03000011,S03601,Y,신선식품,기타신선식품,18,22,2621169.99
202201,부산,03000011,S03601,Y,스포츠용품,수산가공식품,6,6,1768800
202201,부산,03000011,S03601,Y,스포츠용품,대용식(빵),66,247,16447964.53
202201,부산,03000012,S03701,Y,스포츠용품,즉석/편의식품,1,20,455000
202201,부산,03000012,S03701,Y,스포츠용품,음료류,2,4,1018363.1
202201,부산,03000012,S03701,Y,스포츠용품,축산가공식품,1,1,400000
202201,부산,03000012,S03701,Y,스포츠용품,대용식(빵),11,74,4628115.29
202201,부산,03000012,S03701,Y,스포츠용품,수산가공식품,4,4,2359500
202201,부산,03000012,S03701,Y,스포츠용품,조미료,1,1,210000
202201,부산,03000013,S03801,Y,스포츠용품,대용식(빵),13,82,10023400.72
202201,부산,03000014,S03901,Y,신선식품,농산물,40,59,359710
202201,부산,03000014,S03901,Y,스포츠용품,수산가공식품,4,4,792000
202201,부산,03000014,S03901,Y,스포츠용품,즉석/편의식품,1,4,91999.98
202201,부산,03000014,S03901,Y,스포츠용품,과자류,1,10,86709.49
202201,부산,03000014,S03901,Y,스포츠용품,대용식(빵),178,854,7695160.38
202201,부산,03000100,S04101,Y,스포츠용품,대용식(빵),6,47,3594399.66
202201,부산,03000100,S04101,Y,신선식품,기타신선식품,1,5,936520.27
202201,부산,03000100,S04101,Y,스포츠용품,수산가공식품,7,7,1214400
202201,부산,03000006,S40001,Y,스포츠용품,즉석/편의식품,10,10,26220
202201,부산,03000006,S40001,N,일상용품,위생용품,16,16,28554
202201,부산,03000006,S40001,N,일상용품,화장품,3,3,42600
202201,부산,03000006,S40001,N,가정용품,주방용품,3,3,4500
202201,부산,03000006,S40001,N,가정용품,생활용품,129,137,282378.95
202201,부산,03000006,S40001,Y,스포츠용품,조미료,1,1,1490
202201,부산,03000006,S40001,Y,스포츠용품,축산가공식품,27,27,112752
202201,부산,03000006,S40001,Y,스포츠용품,수산가공식품,84,84,254865.84
202201,부산,03000006,S40001,Y,스포츠용품,대용식기타,47,47,160020
202201,부산,03000006,S40001,Y,스포츠용품,통조림/병,60,60,89516
202201,부산,03000006,S40001,Y,스포츠용품,절임/발효식품,6,6,16270
202201,부산,03000006,S40001,Y,스포츠용품,건강식품,12,12,433940
202201,부산,03000006,S40001,Y,스포츠용품,과자류,43,46,128978.46
202201,부산,03000006,S40001,Y,스포츠용품,음료류,175,208,451344
202201,부산,03000006,S40001,Y,스포츠용품,기타가공식품,360,557,7776993.55
202201,부산,03000006,S40001,Y,신선식품,농산물,51,59,701000
202201,부산,03000008,S40101,Y,스포츠용품,즉석/편의식품,31,32,442344
202201,부산,03000008,S40101,Y,스포츠용품,과자류,283,353,1561144
202201,부산,03000008,S40101,Y,스포츠용품,대용식(빵),18,20,388400.22
202201,부산,03000008,S40101,Y,스포츠용품,기타가공식품,542,1269,12893147.95
202201,부산,03000008,S40101,Y,스포츠용품,음료류,112,113,301280
202201,부산,03000008,S40101,N,가정용품,생활용품,346,346,5111574.5
202201,부산,03000008,S40101,Y,스포츠용품,대용식기타,106,106,309880
202201,부산,03000008,S40101,Y,스포츠용품,절임/발효식품,19,19,1546468
202201,부산,03000008,S40101,Y,스포츠용품,어육/연식품류,22,22,4912446.48
202201,부산,03000008,S40101,Y,스포츠용품,분말류,23,23,381850.56
202201,부산,03000009,S40201,Y,스포츠용품,대용식기타,349,407,2226639.32
202201,부산,03000009,S40201,Y,스포츠용품,수산가공식품,254,257,600903.2
202201,부산,03000009,S40201,Y,스포츠용품,축산가공식품,56,58,288927
202201,부산,03000009,S40201,N,일상용품,기타일상용품,38,38,2472538.22
202201,부산,03000009,S40201,Y,스포츠용품,조미료,346,487,1736772.4
202201,부산,03000009,S40201,Y,신선식품,기타신선식품,246,281,3589933.53
202201,부산,03000009,S40201,Y,신선식품,수산물(냉동),17,17,600000
202201,부산,03000009,S40201,Y,신선식품,수산물,116,116,2040000
202201,부산,03000009,S40201,Y,신선식품,농산물,135,141,4237904.66
202201,부산,03000009,S40201,Y,스포츠용품,기타가공식품,226,288,2355640.71
202201,부산,03000009,S40201,Y,스포츠용품,음료류,89,91,683686
202201,부산,03000009,S40201,Y,스포츠용품,과자류,179,228,1253685.66
202201,부산,03000009,S40201,Y,스포츠용품,분말류,109,115,196850
202201,부산,03000009,S40201,Y,스포츠용품,즉석/편의식품,347,470,2579600
202201,부산,03000009,S40201,Y,스포츠용품,어육/연식품류,98,98,395449.2
202201,부산,03000009,S40201,Y,스포츠용품,절임/발효식품,48,48,157804
202201,부산,03000009,S40201,Y,스포츠용품,통조림/병,54,55,130088
202201,부산,03000009,S40201,N,의류/패션잡화,신발,1,1,59160
202201,부산,03000009,S40201,N,가정용품,침실용품,16,16,1063200
202201,부산,03000009,S40201,N,가정용품,생활용품,182,207,2440084.02
202201,부산,03000009,S40201,N,가정용품,주방용품,44,44,115000
202201,부산,03000009,S40201,N,일상용품,위생용품,55,61,2361900
202201,부산,03000009,S40201,N,일상용품,화장품,26,26,154538.81
202201,부산,03000002,S40301,Y,신선식품,수산물,15,15,3950000
202201,부산,03000002,S40301,Y,스포츠용품,건강식품,73,73,45315000
202201,부산,03000002,S40301,Y,스포츠용품,어육/연식품류,19,20,11997428.88
202201,부산,03000002,S40301,Y,스포츠용품,절임/발효식품,101,112,5747174
202201,부산,03000002,S40301,Y,스포츠용품,통조림/병,5,5,103040
202201,부산,03000002,S40301,Y,스포츠용품,대용식기타,70,75,805430
202201,부산,03000002,S40301,Y,스포츠용품,수산가공식품,5,5,87600
202201,부산,03000002,S40301,Y,스포츠용품,조미료,9,9,25650
202201,부산,03000002,S40301,N,의류/패션잡화,신발,10,11,2445000
202201,부산,03000002,S40301,N,가정용품,실내인테리어용품,23,23,758352.24
202201,부산,03000002,S40301,N,가정용품,생활용품,126,145,1100261.93
202201,부산,03000002,S40301,N,가정용품,세탁용품,3,3,35750
202201,부산,03000002,S40301,N,일상용품,화장품,69,70,443619.65
202201,부산,03000002,S40301,N,일상용품,위생용품,80,81,851787
202201,부산,03000002,S40301,Y,스포츠용품,과자류,353,927,11658290.71
202201,부산,03000002,S40301,Y,스포츠용품,음료류,78,95,4156486.95
202201,부산,03000002,S40301,Y,스포츠용품,농산물가공식품,5,5,125000
202201,부산,03000002,S40301,Y,스포츠용품,대용식(빵),34,65,10948247.59
202201,부산,03000002,S40301,Y,스포츠용품,기타가공식품,402,754,11277648.47
202201,부산,03000002,S40301,Y,신선식품,농산물,85,89,2670000
202201,부산,03000007,S48201,Y,스포츠용품,즉석/편의식품,1,82,2373799.95
202201,부산,03000007,S48201,Y,스포츠용품,대용식기타,1,15,76788
202201,부산,03000007,S48201,Y,스포츠용품,축산가공식품,1,2,508000
202201,부산,03000007,S48201,Y,스포츠용품,유제품,1,3,141000
202201,부산,03000007,S48201,Y,스포츠용품,조미료,1,35,362399.99
202201,부산,03000007,S48201,N,일상용품,화장품,535,546,10745323.68
202201,부산,03000007,S48201,N,일상용품,위생용품,1,1,50000
202201,부산,03000007,S48201,Y,신선식품,농산물,10,37,1356310.27
202201,부산,03000007,S48201,Y,스포츠용품,기타가공식품,1,11,4025991.15
202201,부산,03000007,S48201,Y,스포츠용품,대용식(빵),6,136,9968699.45
202201,부산,03000007,S48201,Y,스포츠용품,가공식품세트류,1,1,44800
202201,부산,03000007,S48201,Y,스포츠용품,과자류,1,5,28400
202201,부산,03000007,S48201,Y,신선식품,축산물,10,17,485000
202201,부산,03000007,S48201,Y,스포츠용품,수산가공식품,1,1,4000
202201,부산,03000007,S48201,Y,스포츠용품,분말류,1,7,56500
202201,부산,03000007,S48201,Y,스포츠용품,냉동식품,2,22,1000500.01
202201,부산,03000007,S48201,Y,스포츠용품,통조림/병,1,3,14500
202201,부산,03000001,S49001,Y,스포츠용품,기타가공식품,284,780,4067124.3
202201,부산,03000001,S49001,Y,스포츠용품,가공식품세트류,13,13,85530
202201,부산,03000001,S49001,Y,스포츠용품,음료류,223,377,570954
202201,부산,03000001,S49001,Y,스포츠용품,과자류,20,20,9770
202201,부산,03000001,S49001,Y,스포츠용품,분말류,218,368,768599
202201,부산,03000001,S49001,Y,스포츠용품,즉석/편의식품,364,922,2127015.8
202201,부산,03000001,S49001,N,일상용품,위생용품,24,24,382720
202201,부산,03000001,S49001,N,일상용품,화장품,34,34,808500
202201,부산,03000001,S49001,Y,스포츠용품,조미료,260,586,1713573.1
202201,부산,03000001,S49001,Y,스포츠용품,유제품,61,61,223900
202201,부산,03000001,S49001,Y,스포츠용품,수산가공식품,42,52,119164
202201,부산,03000001,S49001,Y,스포츠용품,대용식기타,290,387,1291846.5
202201,부산,03000001,S49001,Y,스포츠용품,통조림/병,262,276,1101180
202201,부산,03000010,S50101,Y,스포츠용품,축산가공식품,197,202,418549.93
202201,부산,03000010,S50101,Y,스포츠용품,대용식기타,202,210,480844.2
202201,부산,03000010,S50101,Y,스포츠용품,통조림/병,127,131,169164
202201,부산,03000010,S50101,Y,스포츠용품,절임/발효식품,27,27,197964
202201,부산,03000010,S50101,Y,스포츠용품,어육/연식품류,123,123,413499.86
202201,부산,03000010,S50101,Y,스포츠용품,즉석/편의식품,360,503,910800
202201,부산,03000010,S50101,Y,스포츠용품,과자류,435,2439,7607188.66
202201,부산,03000010,S50101,Y,스포츠용품,음료류,314,560,692014.83
202201,부산,03000010,S50101,Y,스포츠용품,기타가공식품,533,2036,6851291.24
202201,부산,03000010,S50101,Y,신선식품,수산물(냉동),1,1,280000
202201,부산,03000010,S50101,N,일상용품,위생용품,77,77,392099.2
202201,부산,03000010,S50101,N,일상용품,화장품,107,149,815500
202201,부산,03000010,S50101,N,가정용품,청소/욕실용품,1,1,3000
202201,부산,03000010,S50101,N,가정용품,생활용품,390,848,2985452.5
202201,부산,03000010,S50101,N,의류/패션잡화,신발,230,247,8130000
202201,부산,03000010,S50101,Y,스포츠용품,조미료,188,236,754616.28
202201,부산,03000010,S50101,Y,스포츠용품,유제품,24,24,70400
202201,부산,03000010,S50101,Y,스포츠용품,수산가공식품,220,220,227928.8
202201,부산,03000005,S50701,N,일상용품,화장품,37,39,6095102.84
202201,부산,03000005,S50701,Y,신선식품,기타신선식품,536,562,5884323.66
202201,부산,03000005,S50701,Y,신선식품,축산물,42,43,877500
202201,부산,03000005,S50701,Y,신선식품,농산물,70,78,2340000
202201,부산,03000005,S50701,Y,스포츠용품,기타가공식품,716,2967,14174491.34
202201,부산,03000005,S50701,Y,스포츠용품,대용식(빵),339,359,5279999.65
202201,부산,03000005,S50701,Y,스포츠용품,음료류,623,650,5378890
202201,부산,03000005,S50701,Y,스포츠용품,과자류,520,945,3616445.63
202201,부산,03000005,S50701,Y,스포츠용품,건강식품,20,20,551000
202201,부산,03000005,S50701,Y,스포츠용품,즉석/편의식품,434,1460,4279374.41
202201,부산,03000005,S50701,Y,스포츠용품,분말류,1,1,2200
202201,부산,03000005,S50701,Y,스포츠용품,절임/발효식품,5,5,8135
202201,부산,03000005,S50701,Y,스포츠용품,통조림/병,307,307,5895176
202201,부산,03000005,S50701,Y,스포츠용품,대용식기타,172,192,774263
202201,부산,03000005,S50701,Y,스포츠용품,수산가공식품,385,434,1310448.72
202201,부산,03000005,S50701,Y,스포츠용품,축산가공식품,30,30,138591
202201,부산,03000005,S50701,Y,스포츠용품,조미료,665,1021,5569857.3
202201,부산,03000005,S50701,N,가정용품,생활용품,54,55,6008141.13
202201,부산,03000005,S50701,N,일상용품,위생용품,69,73,187712
202201,부산,03000011,S51401,Y,스포츠용품,대용식기타,90,93,232636.55
202201,부산,03000011,S51401,Y,스포츠용품,분말류,43,43,586413.36
202201,부산,03000011,S51401,Y,스포츠용품,즉석/편의식품,23,23,139500
202201,부산,03000011,S51401,Y,스포츠용품,건강식품,6,6,258990
202201,부산,03000011,S51401,Y,스포츠용품,과자류,367,659,2132023.04
202201,부산,03000011,S51401,N,의류/패션잡화,신발,1,1,79000
202201,부산,03000011,S51401,N,가정용품,생활용품,67,71,451810.82
202201,부산,03000011,S51401,N,가정용품,주방용품,11,11,34500
202201,부산,03000011,S51401,N,일상용품,화장품,21,21,412800
202201,부산,03000011,S51401,N,일상용품,위생용품,35,40,134507.09
202201,부산,03000011,S51401,Y,스포츠용품,음료류,323,440,3249816.04
202201,부산,03000011,S51401,Y,스포츠용품,대용식(빵),89,90,1028111.54
202201,부산,03000011,S51401,Y,스포츠용품,기타가공식품,372,1032,6615285.61
202201,부산,03000011,S51401,Y,신선식품,농산물,11,11,66000
202201,부산,03000011,S51401,Y,스포츠용품,조미료,143,145,306389
202201,부산,03000011,S51401,Y,스포츠용품,유제품,55,55,381118.75
202201,부산,03000011,S51401,Y,스포츠용품,축산가공식품,20,20,32667.25
202201,부산,03000011,S51401,Y,스포츠용품,수산가공식품,55,58,212095.76
202201,부산,03000011,S51401,Y,스포츠용품,통조림/병,77,77,150052
202201,부산,03000004,S51501,Y,스포츠용품,조미료,8,8,14000
202201,부산,03000004,S51501,Y,스포츠용품,기타가공식품,8,32,102709.44
202201,부산,03000004,S51501,Y,스포츠용품,음료류,39,39,135680
202201,부산,03000004,S51501,Y,스포츠용품,과자류,284,308,5835180.17
202201,부산,03000004,S51501,Y,스포츠용품,분말류,3,3,40912.56
202201,부산,03000004,S51501,Y,스포츠용품,냉동식품,141,141,3509000
202201,부산,03000015,S51601,Y,스포츠용품,냉동식품,12,12,115150
202201,부산,03000015,S51601,Y,신선식품,기타신선식품,68,70,2952026.33
202201,부산,03000015,S51601,Y,신선식품,농산물,32,40,1620000
202201,부산,03000015,S51601,Y,스포츠용품,기타가공식품,154,192,16585357.37
202201,부산,03000015,S51601,Y,스포츠용품,대용식(빵),4,4,46660.04
202201,부산,03000015,S51601,Y,스포츠용품,음료류,66,67,570155.9
202201,부산,03000015,S51601,Y,스포츠용품,과자류,238,367,8374056.09
202201,부산,03000015,S51601,Y,스포츠용품,건강식품,8,8,237930
202201,부산,03000015,S51601,Y,스포츠용품,즉석/편의식품,80,86,418736
202201,부산,03000015,S51601,Y,스포츠용품,절임/발효식품,1,1,4881
202201,부산,03000015,S51601,Y,스포츠용품,통조림/병,259,266,687782
202201,부산,03000015,S51601,Y,스포츠용품,대용식기타,103,113,334398
202201,부산,03000015,S51601,Y,스포츠용품,수산가공식품,53,58,1623607.56
202201,부산,03000015,S51601,Y,스포츠용품,유제품,1,1,2088.36
202201,부산,03000015,S51601,Y,스포츠용품,조미료,85,97,348220
202201,부산,03000015,S51601,N,기타상품,기타,4,4,3047656.56
202201,부산,03000015,S51601,N,가정용품,생활용품,219,224,1259666.66
202201,부산,03000015,S51601,N,가정용품,주방용품,1,1,6000
202201,부산,03000015,S51601,N,일상용품,화장품,98,116,1037300
202201,부산,03000015,S51601,N,일상용품,위생용품,14,14,647075
202201,부산,03000014,S58201,Y,스포츠용품,절임/발효식품,72,74,1527864
202201,부산,03000014,S58201,Y,스포츠용품,기타가공식품,276,398,6417155.48
202201,부산,03000014,S58201,Y,스포츠용품,과자류,286,486,5186975.2
202201,부산,03000014,S58201,Y,스포츠용품,대용식(빵),74,99,2703700.39
202201,부산,03000014,S58201,Y,스포츠용품,음료류,1,1,76000
202201,부산,03000014,S58201,N,일상용품,위생용품,79,79,369408
202201,부산,03000014,S58201,N,일상용품,화장품,16,16,255200
202201,부산,03000014,S58201,N,가정용품,생활용품,7,7,88323.9
202201,부산,03000014,S58201,Y,스포츠용품,조미료,17,17,74500
202201,부산,03000014,S58201,Y,스포츠용품,수산가공식품,19,19,294235.36
202201,부산,03000014,S58201,Y,스포츠용품,대용식기타,39,39,117540
202201,부산,03000014,S58201,Y,스포츠용품,통조림/병,1,1,154560
202201,부산,03000015,S63301,Y,스포츠용품,수산가공식품,14,14,1963500
202201,부산,03000015,S63301,Y,스포츠용품,대용식(빵),250,1010,5037100.47
202201,부산,03000100,S63901,Y,스포츠용품,기타가공식품,139,141,2449523.93
202201,부산,03000100,S63901,Y,신선식품,축산물,3,5,562474.95
202201,부산,03000100,S63901,N,가정용품,생활용품,130,132,1786687.88
202201,부산,03000100,S63901,Y,스포츠용품,축산가공식품,3,3,563760
202201,부산,03000100,S63901,Y,스포츠용품,절임/발효식품,1,1,4873424
202201,부산,03000100,S63901,Y,스포츠용품,과자류,3,6,4759150.03
202201,부산,03000100,S63901,Y,스포츠용품,음료류,3,3,2806510.74
202201,부산,03000003,S64001,Y,스포츠용품,건강식품,14,14,440626
202201,부산,03000003,S64001,Y,스포츠용품,과자류,107,209,5265778.09
202201,부산,03000003,S64001,Y,스포츠용품,음료류,134,253,566571.76
202201,부산,03000003,S64001,Y,스포츠용품,대용식(빵),1,2,894500.72
202201,부산,03000003,S64001,Y,스포츠용품,기타가공식품,146,161,1096944.27
202201,부산,03000003,S64001,Y,스포츠용품,조미료,123,124,455200
202201,부산,03000003,S64001,N,가정용품,생활용품,64,66,1424789.2
202201,부산,03000003,S64001,N,일상용품,화장품,55,57,888078.62
202201,부산,03000003,S64001,Y,스포츠용품,즉석/편의식품,134,149,249430.36
202201,부산,03000013,S64701,N,문화용품,완구,96,96,5000000
202201,부산,03000013,S64701,Y,스포츠용품,농산물가공식품,195,195,1950000
202201,부산,03000013,S64701,Y,스포츠용품,기타가공식품,166,169,9248327.7
202201,부산,03000013,S64701,Y,신선식품,축산물,60,60,600000
202201,부산,03000013,S64701,Y,스포츠용품,대용식기타,4,8,617280
202201,부산,03000013,S64701,Y,스포츠용품,냉동식품,3,7,2066120
202201,부산,03000013,S64701,Y,스포츠용품,음료류,1,1,76000
202201,부산,03000012,S64801,Y,스포츠용품,대용식(빵),164,182,2110263.57
202201,부산,03000012,S64801,Y,스포츠용품,과자류,171,275,11012378.68
202201,부산,03000012,S64801,Y,스포츠용품,어육/연식품류,65,65,2620000
202201,부산,03000012,S64801,Y,스포츠용품,절임/발효식품,43,43,2057584
202201,부산,03000012,S64801,Y,스포츠용품,대용식기타,42,42,562248
202201,부산,03000012,S64801,Y,스포츠용품,조미료,117,117,2085298
202201,부산,03000012,S64801,N,가정용품,생활용품,19,19,506478.74
202201,부산,03000012,S64801,Y,스포츠용품,음료류,137,150,3329355.83
202201,부산,03000012,S64801,Y,신선식품,농산물,1,2,460000
202201,부산,03000012,S64801,Y,스포츠용품,기타가공식품,203,277,10349835.87
202201,부산,03000010,S66801,Y,스포츠용품,대용식(빵),44,319,2035399.96
202202,부산,03000013,S02501,Y,스포츠용품,음료류,2,2,1502582.4
202202,부산,03000013,S02501,N,내구소비재,가전,2,2,1721100.16
202202,부산,03000013,S02501,Y,스포츠용품,조미료,1,3,323209.4
202202,부산,03000013,S02501,Y,스포츠용품,대용식기타,1,1,45885015.28
202202,부산,03000013,S02501,Y,스포츠용품,어육/연식품류,2,6,18954000
202202,부산,03000001,S02601,Y,스포츠용품,과자류,4,5,13004
202202,부산,03000001,S02601,Y,스포츠용품,조미료,5,283,2575228
202202,부산,03000001,S02601,Y,스포츠용품,즉석/편의식품,5,193,1675472
202202,부산,03000001,S02601,Y,스포츠용품,분말류,3,116,902786
202202,부산,03000001,S02601,Y,스포츠용품,어육/연식품류,4,8,2302000
202202,부산,03000001,S02601,Y,스포츠용품,절임/발효식품,2,2,5232
202202,부산,03000001,S02601,Y,스포츠용품,통조림/병,2,2,29272
202202,부산,03000001,S02601,Y,스포츠용품,대용식기타,5,107,1387560
202202,부산,03000001,S02601,Y,스포츠용품,수산가공식품,15,29,1306290
202202,부산,03000001,S02601,Y,신선식품,기타신선식품,3,6,37800
202202,부산,03000001,S02601,Y,신선식품,농산물,2,2,2110668.84
202202,부산,03000001,S02601,Y,스포츠용품,기타가공식품,8,50,4494556
202202,부산,03000001,S02601,Y,스포츠용품,농산물가공식품,2,2,21216
202202,부산,03000002,S02701,Y,스포츠용품,어육/연식품류,18,36,6318000
202202,부산,03000002,S02701,N,일상용품,위생용품,24,24,2880000
202202,부산,03000002,S02701,Y,스포츠용품,대용식(빵),2,3,774799.86
202202,부산,03000002,S02701,Y,스포츠용품,기타가공식품,14,42,2092282.08
202202,부산,03000003,S02801,Y,스포츠용품,대용식(빵),85,158,13626896.64
202202,부산,03000003,S02801,Y,스포츠용품,어육/연식품류,21,43,6318000
202202,부산,03000003,S02801,Y,스포츠용품,즉석/편의식품,16,16,2287500
202202,부산,03000003,S02801,Y,스포츠용품,수산가공식품,40,40,1211100
202202,부산,03000003,S02801,Y,스포츠용품,음료류,160,185,4959927
202202,부산,03000004,S02901,Y,스포츠용품,즉석/편의식품,363,400,800000
202202,부산,03000004,S02901,Y,스포츠용품,수산가공식품,484,484,1864500
202202,부산,03000004,S02901,Y,스포츠용품,기타가공식품,311,410,410000
202202,부산,03000004,S02901,Y,스포츠용품,대용식(빵),112,135,489000.15
202202,부산,03000004,S02901,Y,스포츠용품,음료류,484,516,1741558.7
202202,부산,03000005,S03001,Y,스포츠용품,대용식(빵),9,10,9707785.66
202202,부산,03000005,S03001,Y,스포츠용품,수산가공식품,14,14,1089000
202202,부산,03000005,S03001,Y,신선식품,농산물,1,1,302511.36
202202,부산,03000006,S03101,Y,스포츠용품,음료류,1,1,868876.8
202202,부산,03000006,S03101,Y,스포츠용품,대용식(빵),24,149,12877128.56
202202,부산,03000006,S03101,Y,스포츠용품,기타가공식품,1,2,904259.92
202202,부산,03000006,S03101,Y,스포츠용품,수산가공식품,1,1,2178000
202202,부산,03000006,S03101,N,일상용품,위생용품,1,1,372736
202202,부산,03000006,S03101,Y,스포츠용품,과자류,1,2,90228.42
202202,부산,03000007,S03201,Y,신선식품,농산물,2,14,2169439.75
202202,부산,03000007,S03201,Y,스포츠용품,수산가공식품,23,23,1930500
202202,부산,03000007,S03201,Y,스포츠용품,음료류,28,64,3365146.7
202202,부산,03000007,S03201,Y,스포츠용품,대용식(빵),23,209,12181671.16
202202,부산,03000007,S03201,Y,스포츠용품,기타가공식품,22,43,2731407.12
202202,부산,03000008,S03301,Y,스포츠용품,기타가공식품,6,6,4461041.16
202202,부산,03000008,S03301,Y,스포츠용품,음료류,13,23,1699588
202202,부산,03000008,S03301,Y,신선식품,농산물,105,245,3044430.24
202202,부산,03000008,S03301,Y,스포츠용품,대용식(빵),193,2610,25450095.97
202202,부산,03000009,S03401,Y,스포츠용품,유제품,9,9,1469998.08
202202,부산,03000009,S03401,Y,신선식품,농산물,11,11,2555000
202202,부산,03000009,S03401,Y,스포츠용품,대용식(빵),20,478,55613066.98
202202,부산,03000009,S03401,Y,스포츠용품,음료류,23,31,2743997.6
202202,부산,03000009,S03401,Y,스포츠용품,건강식품,16,16,66481000
202202,부산,03000009,S03401,Y,스포츠용품,냉동식품,20,20,5100000
202202,부산,03000009,S03401,Y,스포츠용품,대용식기타,21,24,3217500
202202,부산,03000010,S03501,Y,스포츠용품,대용식(빵),35,257,15360517.9
202202,부산,03000010,S03501,Y,스포츠용품,기타가공식품,13,15,4010883.08
202202,부산,03000010,S03501,Y,신선식품,축산물,1,1,240000
202202,부산,03000010,S03501,Y,스포츠용품,즉석/편의식품,8,8,1800000
202202,부산,03000011,S03601,Y,스포츠용품,음료류,11,22,3365146.7
